Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Cup,m496.obj,5416,10828,"Triangles",-0.5,-0.259489,-0.259563,0.308597,0.259696,0.263219
Cup,m499.obj,7521,15000,"Triangles",-0.0723165,-0.206777,-0.209729,0.5,0.216269,0.213317
Cup,m500.obj,5915,11826,"Triangles",-0.201904,-0.339386,-0.319248,0.5,0.329729,0.323127
Cup,m501.obj,6502,12860,"Triangles",-0.5,-0.255678,-0.260805,0.259072,0.259925,0.25474
Cup,m526.obj,5974,11934,"Triangles",-0.471287,-0.256341,-0.242515,0.5,0.412911,0.243349
DeskLamp,D00048.obj,6222,11042,"Triangles",-0.427118,-0.285872,-0.346691,0.5,0.476912,0.353801
DeskLamp,D00090.obj,6516,11216,"Triangles",-0.5,-0.441024,-0.151414,0.325935,0.253858,0.162206
DeskLamp,D00147.obj,6483,12796,"Triangles",-0.437959,-0.103116,-0.0973273,0.5,0.345726,0.0997871
DeskLamp,D00257.obj,8256,16462,"Triangles",-0.5,-0.143986,-0.136235,0.216066,0.186538,0.138518
DeskLamp,D00268.obj,5944,11824,"Triangles",-0.5,-0.0598711,-0.0624373,0.432364,0.137427,0.063014
DeskLamp,D00330.obj,6789,5695,"Triangles",-0.5,-0.0628192,-0.0695986,0.0918027,0.208547,0.0632634
DeskLamp,D00378.obj,7504,14986,"Triangles",-0.294024,-0.208451,-0.169675,0.5,0.208235,0.171245
DeskLamp,D00435.obj,6295,12562,"Triangles",-0.36533,-0.218445,-0.178832,0.5,0.233204,0.160558
DeskLamp,D00455.obj,7627,15060,"Triangles",-0.250819,-0.126032,-0.104102,0.5,0.187495,0.1408
DeskLamp,D00531.obj,6318,12582,"Triangles",-0.352052,-0.159233,-0.0874217,0.5,0.100538,0.0880942
DeskLamp,D00547.obj,5709,11344,"Triangles",-0.5,-0.174118,-0.160399,0.259341,0.200038,0.187389
DeskLamp,D00686.obj,5756,11297,"Triangles",-0.5,-0.356252,-0.168166,0.440145,0.389189,0.169196
DeskLamp,D00693.obj,8863,17640,"Triangles",-0.493098,-0.147965,-0.14129,0.5,0.149352,0.165851
DeskLamp,D00698.obj,5281,10376,"Triangles",-0.269494,-0.16137,-0.136953,0.5,0.162809,0.163814
DeskLamp,D00715.obj,5592,11172,"Triangles",-0.190305,-0.203871,-0.179225,0.5,0.170092,0.181648
DeskLamp,D00744.obj,5404,10365,"Triangles",-0.5,-0.116213,-0.1049,0.395355,0.131363,0.0956873
DeskLamp,D00759.obj,5982,11780,"Triangles",-0.405475,-0.41555,-0.292043,0.5,0.495066,0.288982
DeskLamp,D00776.obj,7332,14634,"Triangles",-0.5,-0.116616,-0.114093,0.343352,0.223093,0.115802
DeskLamp,D00797.obj,7480,13639,"Triangles",-0.5,-0.38203,-0.182089,0.430043,0.265971,0.1959
DeskLamp,D00912.obj,7538,2512,"Triangles",-0.5,-0.301184,-0.0999493,0.113849,0.201881,0.102378
DeskLamp,m603.obj,10116,20220,"Triangles",-0.499611,-0.5,-0.258528,0.3516,0.31943,0.259378
DeskLamp,m604.obj,5444,10589,"Triangles",-0.5,-0.345267,-0.0546188,0.299199,0.193449,0.0549154
DeskLamp,m605.obj,5469,11176,"Triangles",-0.167873,-0.140163,-0.135786,0.5,0.141729,0.122608
DeskLamp,m606.obj,5974,11919,"Triangles",-0.456471,-0.256686,-0.196924,0.5,0.260763,0.206297
DeskLamp,m608.obj,9025,17966,"Triangles",-0.345305,-0.264342,-0.261221,0.5,0.277029,0.24211
DeskLamp,m609.obj,8419,16798,"Triangles",-0.5,-0.133719,-0.0610246,0.198654,0.115004,0.0614923
DeskLamp,m611.obj,7715,15456,"Triangles",-0.281537,-0.196716,-0.164333,0.5,0.229265,0.165742
DeskLamp,m613.obj,11486,22900,"Triangles",-0.5,-0.21675,-0.0995666,0.387267,0.222779,0.0937298
DeskLamp,m614.obj,6787,13586,"Triangles",-0.31871,-0.37745,-0.144097,0.5,0.22843,0.143688
DeskLamp,m615.obj,6726,13484,"Triangles",-0.5,-0.201546,-0.0704044,0.218897,0.150517,0.0716761
DeskLamp,m616.obj,7064,14184,"Triangles",-0.5,-0.368217,-0.175958,0.385532,0.25327,0.182113
DeskPhone,D00118.obj,6221,9816,"Triangles",-0.5,-0.41402,-0.136852,0.44572,0.383155,0.152826
DeskPhone,D00135.obj,6514,12814,"Triangles",-0.324661,-0.30377,-0.0719557,0.5,0.311111,0.0782712
DeskPhone,D00154.obj,8623,6742,"Triangles",-0.462966,-0.384895,-0.0592454,0.5,0.420328,0.111269
DeskPhone,D00220.obj,5677,11286,"Triangles",-0.357323,-0.341771,-0.268886,0.5,0.285948,0.259114
DeskPhone,D00316.obj,6011,11293,"Triangles",-0.5,-0.473146,-0.141575,0.413806,0.430958,0.108878
DeskPhone,D00318.obj,5902,11672,"Triangles",-0.5,-0.334725,-0.340137,0.320365,0.215705,0.139481
DeskPhone,D00403.obj,6840,13480,"Triangles",-0.419644,-0.353066,-0.135838,0.5,0.368705,0.430915
DeskPhone,D00486.obj,6545,13006,"Triangles",-0.489626,-0.288809,-0.125275,0.5,0.328094,0.241994
DeskPhone,D00511.obj,7837,14324,"Triangles",-0.5,-0.126356,-0.0900389,0.268883,0.17077,0.116772
DeskPhone,D00556.obj,7716,15368,"Triangles",-0.48495,-0.39931,-0.215815,0.5,0.397503,0.2044
DeskPhone,D00576.obj,6809,13057,"Triangles",-0.5,-0.37734,-0.187991,0.0348536,0.042005,0.0370894
DeskPhone,D00680.obj,6392,12652,"Triangles",-0.495649,-0.432035,-0.1293,0.5,0.425526,0.152714
DeskPhone,D00706.obj,9500,3826,"Triangles",-0.417311,-0.153204,-0.5,0.337082,0.151529,0.127226
DeskPhone,D00773.obj,5927,10547,"Triangles",-0.243108,-0.267754,-0.0685678,0.5,0.267001,0.0967782
DeskPhone,D00829.obj,5703,11358,"Triangles",-0.466208,-0.420816,-0.186019,0.5,0.446425,0.124369
DeskPhone,D00894.obj,7339,14596,"Triangles",-0.5,-0.462865,-0.275753,0.494501,0.386309,0.224774
DeskPhone,D00897.obj,6877,12646,"Triangles",-0.5,-0.240948,-0.0937448,0.443632,0.235502,0.120661
DeskPhone,D00899.obj,9968,19844,"Triangles",-0.336193,-0.330779,-0.147011,0.5,0.475142,0.141663
DeskPhone,D00957.obj,7338,14194,"Triangles",-0.5,-0.00458664,-0.000865912,0.0719303,0.00304444,0.000889274
DeskPhone,D00958.obj,5865,6805,"Triangles",-0.5,-0.39239,-0.159501,0.49965,0.472434,0.250944
Door,D01005.obj,6044,11464,"Triangles",-0.302423,-0.160638,-0.0186262,0.5,0.184791,0.0324826
Door,D01029.obj,7025,14032,"Triangles",-0.491217,-0.285798,-0.202174,0.5,0.274041,0.0701096
Door,D01052.obj,7161,14284,"Triangles",-0.5,-0.260283,-0.078842,0.499407,0.251001,0.095322
Door,D01058.obj,6130,12161,"Triangles",-0.477797,-0.249072,-0.0676849,0.5,0.264169,0.0468982
Door,D01062.obj,9788,19572,"Triangles",-0.429544,-0.414602,-0.026029,0.5,0.399446,0.02677
Door,D01076.obj,8286,16592,"Triangles",-0.472173,-0.227572,-0.0327468,0.5,0.235048,0.0329322
Door,D01104.obj,5869,11768,"Triangles",-0.494651,-0.242446,-0.0120187,0.5,0.245221,0.0330443
Door,D01114.obj,5472,10892,"Triangles",-0.5,-0.347458,-0.0936996,0.493277,0.329513,0.0935156
Door,D01121.obj,8972,17928,"Triangles",-0.488749,-0.281303,-0.0136969,0.5,0.292653,0.0143767
Door,D01129.obj,6205,11358,"Triangles",-0.492534,-0.233373,-0.0463732,0.5,0.242176,0.0529633
Door,D01136.obj,7065,14026,"Triangles",-0.5,-0.269534,-0.032516,0.47297,0.266423,0.0668999
Door,D01139.obj,6120,12207,"Triangles",-0.231015,-0.155014,-0.0224258,0.5,0.239549,0.000851316
Door,D01141.obj,5047,9610,"Triangles",-0.484251,-0.24121,-0.0518321,0.5,0.238123,0.0620703
Door,D01143.obj,13564,27104,"Triangles",-0.482482,-0.275505,-0.0045553,0.5,0.277792,0.049711
Door,D01155.obj,5179,10285,"Triangles",-0.459581,-0.443619,-0.0815598,0.46126,0.5,0.0450601
Door,D01158.obj,6442,12898,"Triangles",-0.492886,-0.286681,-0.0314627,0.5,0.290327,0.0748152
Door,D01167.obj,8816,17636,"Triangles",-0.493843,-0.313518,-0.0270486,0.5,0.322865,0.0281797
Door,D01177.obj,6030,11982,"Triangles",-0.462001,-0.220801,-0.0332112,0.5,0.236684,0.0331201
Door,D01194.obj,5738,11458,"Triangles",-0.431162,-0.23117,-0.00589866,0.5,0.265435,0.00502337
Door,m1707.obj,7025,14032,"Triangles",-0.499927,-0.288013,-0.204005,0.5,0.276745,0.070672
Door,m1708.obj,8972,17928,"Triangles",-0.496257,-0.286222,-0.0136491,0.5,0.292092,0.0146377
Door,m1710.obj,6242,12428,"Triangles",-0.482304,-0.273122,-0.0486789,0.5,0.271982,0.0489904
Door,m1711.obj,7520,15036,"Triangles",-0.36003,-0.133408,-0.023985,0.5,0.134359,0.0268927
Door,m1712.obj,8286,16592,"Triangles",-0.4831,-0.230766,-0.0324224,0.5,0.237054,0.0339948
Door,m1713.obj,6044,11464,"Triangles",-0.302425,-0.160639,-0.0186264,0.5,0.184791,0.0324823
Door,m1714.obj,5869,11768,"Triangles",-0.5,-0.240829,-0.0126656,0.48276,0.241007,0.0318585
Door,m1715.obj,7161,14284,"Triangles",-0.479931,-0.252893,-0.0768635,0.5,0.248427,0.0939065
Door,m1716.obj,5047,9610,"Triangles",-0.472402,-0.231976,-0.0512911,0.5,0.241587,0.0612401
Door,m1717.obj,6130,12161,"Triangles",-0.482321,-0.260035,-0.0642168,0.5,0.25558,0.0508961
Door,m1718.obj,6205,11358,"Triangles",-0.487023,-0.232441,-0.0458186,0.5,0.240469,0.0529664
Door,m1720.obj,7065,14026,"Triangles",-0.5,-0.267822,-0.0306246,0.474555,0.269008,0.0689533
Door,m1721.obj,6442,12898,"Triangles",-0.5,-0.280573,-0.0314658,0.495165,0.297759,0.0750561
Door,m1722.obj,5472,10892,"Triangles",-0.459594,-0.308982,-0.0909682,0.5,0.345032,0.0898983
Door,m1723.obj,9788,19572,"Triangles",-0.419127,-0.412573,-0.0260982,0.5,0.392353,0.0261089
Door,m1724.obj,8816,17636,"Triangles",-0.43068,-0.298729,-0.0252038,0.5,0.29721,0.0265142
Door,m1725.obj,5394,10730,"Triangles",-0.278025,-0.273439,-0.0548099,0.5,0.311883,0.0656585
Door,m1726.obj,5179,10285,"Triangles",-0.466294,-0.44444,-0.0808207,0.455348,0.5,0.0459092
Door,m1727.obj,5040,9964,"Triangles",-0.5,-0.433225,-0.0410812,0.495114,0.450237,0.0431306
Door,m1728.obj,6736,13226,"Triangles",-0.474218,-0.5,-0.0286324,0.487314,0.460787,0.0677309
Door,m1729.obj,8528,16948,"Triangles",-0.312132,-0.277124,-0.103701,0.5,0.296003,0.0546749
Door,m1730.obj,8528,16948,"Triangles",-0.312132,-0.277124,-0.103701,0.5,0.296003,0.0546749
Door,m1731.obj,5972,12080,"Triangles",-0.48944,-0.488733,-0.030386,0.5,0.46026,0.0941335
Door,m1732.obj,6278,12531,"Triangles",-0.5,-0.471005,-0.0377747,0.485078,0.450544,0.0398119
Drum,D00026.obj,5506,32619,"Triangles",-0.5,-0.182438,-0.196969,0.345588,0.20175,0.192114
Drum,D00115.obj,5244,10620,"Triangles",-0.184676,-0.215823,-0.173337,0.5,0.25723,0.306015
Drum,D00163.obj,8433,37275,"Triangles",-0.486858,-0.438182,-0.458886,0.5,0.499437,0.486053
Drum,D00189.obj,8931,20454,"Triangles",-0.398212,-0.238582,-0.24473,0.5,0.264777,0.258632
Drum,D00193.obj,9756,27540,"Triangles",-0.428198,-0.306671,-0.308965,0.5,0.326341,0.323875
Drum,D00297.obj,5561,33351,"Triangles",-0.5,-0.449077,-0.297544,0.374692,0.261419,0.299121
Drum,D00298.obj,9040,24276,"Triangles",-0.420548,-0.26399,-0.255185,0.5,0.273298,0.274179
Drum,D00308.obj,5979,12750,"Triangles",-0.468676,-0.461068,-0.5,0.481794,0.485141,0.230489
Drum,D00375.obj,8552,38037,"Triangles",-0.5,-0.348001,-0.348539,0.498231,0.419571,0.348815
Drum,D00383.obj,9012,18666,"Triangles",-0.237142,-0.23824,-0.5,0.267405,0.263473,0.279043
Drum,D00404.obj,9534,24720,"Triangles",-0.366221,-0.334255,-0.337712,0.5,0.353509,0.350791
Drum,D00551.obj,7272,15636,"Triangles",-0.438151,-0.444738,-0.180078,0.5,0.493316,0.246504
Drum,D00557.obj,6606,15078,"Triangles",-0.256718,-0.20353,-0.266319,0.369424,0.5,0.299681
Drum,D00596.obj,7513,16017,"Triangles",-0.5,-0.328668,-0.328582,0.449321,0.334661,0.334753
Drum,D00709.obj,7974,15876,"Triangles",-0.258493,-0.228499,-0.5,0.368804,0.38524,0.15317
Drum,D00939.obj,5390,33603,"Triangles",-0.479728,-0.49011,-0.487814,0.421934,0.489687,0.5
Drum,D00951.obj,7993,50202,"Triangles",-0.41667,-0.383733,-0.5,0.480366,0.473722,0.3034
Drum,D00980.obj,5653,33699,"Triangles",-0.320725,-0.215248,-0.229324,0.5,0.285921,0.272513
Drum,D00982.obj,6203,20052,"Triangles",-0.468926,-0.476279,-0.111726,0.5,0.491273,0.129671
Fish,D00012.obj,7688,13862,"Triangles",-0.34893,-0.200901,-0.152516,0.5,0.173616,0.152887
Fish,D00022.obj,7210,13120,"Triangles",-0.303575,-0.198401,-0.108767,0.5,0.155935,0.109168
Fish,D00024.obj,7262,13292,"Triangles",-0.31399,-0.149311,-0.120093,0.5,0.107304,0.121094
Fish,D00030.obj,7088,12960,"Triangles",-0.26935,-0.142955,-0.085975,0.5,0.134922,0.0867575
Fish,D00142.obj,5420,10030,"Triangles",-0.30631,-0.257756,-0.15042,0.5,0.205074,0.151855
Fish,D00165.obj,8016,14634,"Triangles",-0.324981,-0.16934,-0.142779,0.5,0.118909,0.142796
Fish,D00251.obj,6930,12476,"Triangles",-0.275304,-0.248716,-0.179451,0.5,0.256824,0.180459
Fish,D00293.obj,7154,13002,"Triangles",-0.353383,-0.228823,-0.149743,0.5,0.218724,0.151613
Fish,D00351.obj,5372,9881,"Triangles",-0.303311,-0.215448,-0.145319,0.5,0.198473,0.145632
Fish,D00398.obj,7064,12900,"Triangles",-0.5,-0.194725,-0.116491,0.321425,0.172622,0.116567
Fish,D00450.obj,6706,12192,"Triangles",-0.30515,-0.174834,-0.151525,0.5,0.157006,0.152497
Fish,D00535.obj,6524,11832,"Triangles",-0.301679,-0.205598,-0.139965,0.5,0.216457,0.140397
Fish,D00633.obj,6874,12658,"Triangles",-0.348835,-0.132696,-0.146774,0.5,0.200209,0.147684
Fish,D00636.obj,6032,11020,"Triangles",-0.307235,-0.169747,-0.155269,0.5,0.174167,0.155695
Fish,D00643.obj,7130,12930,"Triangles",-0.265351,-0.147743,-0.170922,0.5,0.212439,0.17103
Fish,D00682.obj,7010,12732,"Triangles",-0.367391,-0.132804,-0.171651,0.5,0.158785,0.172765
Fish,D00748.obj,5046,8098,"Triangles",-0.5,-0.150293,-0.119356,0.352764,0.176432,0.128069
Fish,D00763.obj,7048,12676,"Triangles",-0.326368,-0.193406,-0.181733,0.5,0.282404,0.18189
Fish,D00850.obj,8090,14734,"Triangles",-0.329072,-0.197177,-0.173124,0.5,0.150115,0.174384
Fish,D00950.obj,6171,11286,"Triangles",-0.297653,-0.174911,-0.266144,0.5,0.15242,0.26752
FloorLamp,D00028.obj,6531,12696,"Triangles",-0.5,-0.175876,-0.175684,0.157828,0.176062,0.176253
FloorLamp,D00093.obj,5556,11072,"Triangles",-0.150853,-0.228387,-0.2286,0.5,0.231088,0.230343
FloorLamp,D00186.obj,7694,15316,"Triangles",-0.491838,-0.320109,-0.339556,0.5,0.331529,0.311998
FloorLamp,D00211.obj,5097,9970,"Triangles",-0.5,-0.204275,-0.133759,0.289843,0.232869,0.129025
FloorLamp,D00228.obj,5320,10628,"Triangles",-0.209082,-0.25485,-0.254086,0.5,0.25773,0.258494
FloorLamp,D00388.obj,5139,9956,"Triangles",-0.5,-0.3353,-0.340719,0.265441,0.351936,0.346517
FloorLamp,D00400.obj,7106,6827,"Triangles",-0.343478,-0.248061,-0.24928,0.5,0.261931,0.260454
FloorLamp,D00408.obj,6413,11540,"Triangles",-0.192562,-0.296681,-0.294072,0.5,0.295076,0.297622
FloorLamp,D00447.obj,5594,9800,"Triangles",-0.5,-0.361453,-0.361252,0.354818,0.365855,0.365772
FloorLamp,D00495.obj,5668,11259,"Triangles",-0.5,-0.228492,-0.187023,0.239484,0.199271,0.180083
FloorLamp,D00563.obj,5568,12844,"Triangles",-0.231177,-0.244773,-0.235806,0.5,0.257179,0.266224
FloorLamp,D00580.obj,11062,3563,"Triangles",-0.482871,-0.247194,-0.238475,0.5,0.276985,0.280676
FloorLamp,D00740.obj,10816,21616,"Triangles",-0.174062,-0.221023,-0.223301,0.5,0.225138,0.222844
FloorLamp,D00856.obj,5195,10384,"Triangles",-0.5,-0.26148,-0.264441,0.311699,0.270569,0.270131
FloorLamp,D00875.obj,7576,14927,"Triangles",-0.296483,-0.194455,-0.198693,0.5,0.215279,0.211033
FloorLamp,D00876.obj,7232,14456,"Triangles",-0.197678,-0.31397,-0.309265,0.5,0.333561,0.338218
FloorLamp,D00888.obj,6523,13040,"Triangles",-0.237854,-0.214925,-0.21622,0.5,0.216334,0.215028
FloorLamp,D00924.obj,8813,17268,"Triangles",-0.32184,-0.215466,-0.215871,0.5,0.226535,0.225741
FloorLamp,D00955.obj,8300,16560,"Triangles",-0.259481,-0.233327,-0.235103,0.5,0.239534,0.237145
FloorLamp,D00981.obj,6948,13804,"Triangles",-0.5,-0.210987,-0.216019,0.210931,0.222538,0.217503
FloorLamp,m617.obj,7269,14486,"Triangles",-0.175398,-0.150301,-0.149116,0.5,0.120903,0.124359
FloorLamp,m618.obj,6596,13180,"Triangles",-0.5,-0.049803,-0.0479073,0.372218,0.0503865,0.0522809
FloorLamp,m619.obj,8401,16776,"Triangles",-0.473285,-0.0762039,-0.076288,0.5,0.0766993,0.0766152
FloorLamp,m620.obj,5584,11058,"Triangles",-0.405523,-0.0441593,-0.0427396,0.5,0.0505453,0.0442523
FloorLamp,m621.obj,5958,11888,"Triangles",-0.402219,-0.077995,-0.0781119,0.5,0.0783532,0.0782362
FloorLamp,m623.obj,7686,15336,"Triangles",-0.347113,-0.105993,-0.114395,0.5,0.106262,0.115844
FloorLamp,m624.obj,12338,24660,"Triangles",-0.5,-0.0901496,-0.0704136,0.438155,0.22856,0.0708466
Glasses,D00050.obj,6852,11300,"Triangles",-0.314882,-0.5,-0.0860922,0.314657,0.0583199,0.0747115
Glasses,D00201.obj,6519,12656,"Triangles",-0.48598,-0.405292,-0.114003,0.463182,0.5,0.229183
Glasses,D00225.obj,7766,15484,"Triangles",-0.42464,-0.5,-0.0901376,0.428749,0.274772,0.125064
Glasses,D00432.obj,9486,18856,"Triangles",-0.488681,-0.426657,-0.0859145,0.5,0.293313,0.0945024
Glasses,D00475.obj,5156,10272,"Triangles",-0.337895,-0.5,-0.098521,0.331553,0.236825,0.186616
Glasses,D00507.obj,6852,11300,"Triangles",-0.314881,-0.5,-0.0860923,0.314657,0.0583197,0.0747114
Glasses,D00560.obj,5756,11420,"Triangles",-0.48424,-0.5,-0.0505492,0.484113,0.342481,0.182845
Glasses,D00575.obj,8736,15579,"Triangles",-0.3248,-0.5,-0.0430876,0.294195,0.198251,0.0683565
Glasses,D00630.obj,5733,11388,"Triangles",-0.418781,-0.5,-0.193104,0.433073,0.347347,0.141989
Glasses,D00640.obj,6993,11881,"Triangles",-0.227104,-0.5,-0.0538922,0.232825,0.0433626,0.043087
Glasses,D00656.obj,5516,11460,"Triangles",-0.370263,-0.5,-0.131754,0.382026,0.174863,0.0887553
Glasses,D00660.obj,5385,8153,"Triangles",-0.24417,-0.5,-0.0500557,0.292981,0.0407953,0.0587828
Glasses,D00717.obj,5446,10844,"Triangles",-0.328816,-0.5,-0.131579,0.301246,0.092603,0.120065
Glasses,D00730.obj,5262,10192,"Triangles",-0.5,-0.457541,-0.0668271,0.287858,0.284894,0.0580682
Glasses,D00813.obj,9712,19396,"Triangles",-0.324503,-0.5,-0.172428,0.354646,0.289568,0.0924766
Glasses,D00816.obj,7876,14641,"Triangles",-0.343533,-0.5,-0.0613374,0.201063,0.0580757,0.0396025
Glasses,D00877.obj,5573,10832,"Triangles",-0.5,-0.371987,-0.187149,0.367533,0.3834,0.105825
Glasses,D00883.obj,5907,11710,"Triangles",-0.403003,-0.5,-0.0863774,0.417963,0.293165,0.0594928
Glasses,D00937.obj,7174,14004,"Triangles",-0.496272,-0.436751,-0.109476,0.5,0.493997,0.098884
Glasses,D00994.obj,5215,10344,"Triangles",-0.484591,-0.443464,-0.102293,0.443487,0.5,0.094687
Guitar,D00023.obj,6310,12329,"Triangles",-0.5,-0.156863,-0.042787,0.303319,0.130266,0.0367489
Guitar,D00041.obj,7093,11508,"Triangles",-0.5,-0.107223,-0.01281,0.365556,0.124991,0.0266027
Guitar,D00076.obj,8889,17465,"Triangles",-0.5,-0.132556,-0.019227,0.204469,0.12658,0.023314
Guitar,D00097.obj,8927,17762,"Triangles",-0.5,-0.102157,-0.0400714,0.20574,0.106416,0.034978
Guitar,D00124.obj,6327,11499,"Triangles",-0.5,-0.125094,-0.0262572,0.300369,0.128367,0.0236014
Guitar,D00222.obj,6968,13798,"Triangles",-0.5,-0.153305,-0.0384056,0.394473,0.153175,0.0596824
Guitar,D00232.obj,7781,12087,"Triangles",-0.5,-0.187007,-0.0787895,0.454441,0.208723,0.0631602
Guitar,D00335.obj,8198,16002,"Triangles",-0.5,-0.127826,-0.0432219,0.310143,0.154656,0.0472809
Guitar,D00374.obj,7517,14627,"Triangles",-0.5,-0.113961,-0.0498677,0.292984,0.11346,0.0278134
Guitar,D00414.obj,7509,14521,"Triangles",-0.5,-0.128931,-0.0552277,0.334301,0.132558,0.0673062
Guitar,D00416.obj,6155,11933,"Triangles",-0.5,-0.140543,-0.0390449,0.20672,0.1365,0.0307603
Guitar,D00461.obj,8636,16932,"Triangles",-0.442506,-0.147321,-0.0206059,0.5,0.139743,0.0417334
Guitar,D00464.obj,5565,10755,"Triangles",-0.5,-0.151112,-0.0630559,0.265658,0.148102,0.047405
Guitar,D00494.obj,9570,4606,"Triangles",-0.5,-0.0782687,-0.0765721,0.374167,0.0590338,0.0221231
Guitar,D00534.obj,7148,14168,"Triangles",-0.5,-0.119996,-0.0443063,0.247854,0.120651,0.0369328
Guitar,D00549.obj,5170,9912,"Triangles",-0.5,-0.135565,-0.0109753,0.397519,0.115571,0.0400385
Guitar,D00645.obj,6832,13530,"Triangles",-0.5,-0.15346,-0.0300025,0.272505,0.124013,0.0432598
Guitar,D00655.obj,8251,11008,"Triangles",-0.236745,-0.120529,-0.00938262,0.5,0.17036,0.0115497
Guitar,D00844.obj,9253,13769,"Triangles",-0.258987,-0.14676,-0.0710383,0.5,0.139979,0.0774359
Guitar,D00849.obj,7373,13811,"Triangles",-0.5,-0.115565,-0.0329845,0.315758,0.154361,0.0737267
Gun,D00103.obj,7465,12722,"Triangles",-0.5,-0.245154,-0.054948,0.386438,0.25103,0.0551152
Gun,D00137.obj,5308,10332,"Triangles",-0.463863,-0.238624,-0.0570815,0.5,0.170822,0.0571358
Gun,D00140.obj,6505,12820,"Triangles",-0.271588,-0.134731,-0.0486187,0.5,0.152609,0.0493585
Gun,D00153.obj,5698,11372,"Triangles",-0.280705,-0.130466,-0.0453835,0.5,0.253749,0.0483622
Gun,D00161.obj,5800,11568,"Triangles",-0.5,-0.274254,-0.0612992,0.43136,0.206681,0.0599466
Gun,D00204.obj,5558,10640,"Triangles",-0.5,-0.240889,-0.0735216,0.460051,0.357699,0.0750818
Gun,D00207.obj,8183,15770,"Triangles",-0.5,-0.232158,-0.0536541,0.30726,0.233132,0.0587006
Gun,D00209.obj,6826,6484,"Triangles",-0.5,-0.300219,-0.0846153,0.328369,0.164816,0.0891273
Gun,D00239.obj,7140,14267,"Triangles",-0.5,-0.111549,-0.0279336,0.322704,0.12234,0.0300159
Gun,D00244.obj,5285,10530,"Triangles",-0.5,-0.252055,-0.06906,0.408688,0.252347,0.0703892
Gun,D00282.obj,5633,11214,"Triangles",-0.318531,-0.147173,-0.0627709,0.5,0.178363,0.0638884
Gun,D00368.obj,6935,13838,"Triangles",-0.338542,-0.205056,-0.06287,0.5,0.233692,0.0652013
Gun,D00425.obj,5425,10632,"Triangles",-0.5,-0.290771,-0.0453799,0.409691,0.190636,0.0482451
Gun,D00477.obj,7421,14320,"Triangles",-0.387199,-0.108031,-0.0244381,0.5,0.0814577,0.0246162
Gun,D00606.obj,6903,13798,"Triangles",-0.368543,-0.27473,-0.0705375,0.5,0.239771,0.0718726
Gun,D00802.obj,8954,17872,"Triangles",-0.5,-0.134339,-0.0391226,0.354628,0.196636,0.0433111
Gun,D00819.obj,8628,16989,"Triangles",-0.5,-0.198413,-0.0537726,0.291607,0.185281,0.0532571
Gun,D00826.obj,5927,11864,"Triangles",-0.5,-0.146357,-0.0569864,0.371485,0.13152,0.0578858
Gun,D00929.obj,8168,15678,"Triangles",-0.5,-0.297968,-0.0415613,0.408672,0.227583,0.0418956
Gun,D00972.obj,7217,13467,"Triangles",-0.229451,-0.162327,-0.0646253,0.5,0.216694,0.0676871
Gun,m648.obj,5963,11878,"Triangles",-0.5,-0.221067,-0.0480013,0.302801,0.195265,0.0350981
Gun,m649.obj,7302,14361,"Triangles",-0.5,-0.28584,-0.0507069,0.4809,0.26667,0.0511206
Gun,m650.obj,5221,9986,"Triangles",-0.311989,-0.22924,-0.0507579,0.5,0.206514,0.0488517
Gun,m651.obj,7748,15444,"Triangles",-0.5,-0.219202,-0.0988081,0.44604,0.333696,0.122255
Gun,m652.obj,6473,13244,"Triangles",-0.5,-0.26442,-0.0625088,0.335082,0.252853,0.0661523
Gun,m653.obj,7128,14232,"Triangles",-0.438233,-0.149714,-0.0641158,0.5,0.199555,0.066816
Gun,m654.obj,6772,13504,"Triangles",-0.5,-0.269621,-0.0438037,0.494897,0.243653,0.0389598
Gun,m655.obj,5698,11372,"Triangles",-0.295834,-0.133402,-0.0469129,0.5,0.258258,0.0486493
Gun,m656.obj,7881,15444,"Triangles",-0.5,-0.220295,-0.0525651,0.263922,0.217896,0.0535021
Gun,m657.obj,9141,18236,"Triangles",-0.5,-0.299927,-0.089308,0.296485,0.366696,0.0905234
Gun,m658.obj,5279,10532,"Triangles",-0.5,-0.2519,-0.0687351,0.405391,0.250708,0.0703047
Gun,m659.obj,6564,13057,"Triangles",-0.357549,-0.104227,-0.0581644,0.5,0.136185,0.0589439
Gun,m660.obj,8119,17328,"Triangles",-0.5,-0.190148,-0.0608232,0.490746,0.174661,0.0649888
Gun,m661.obj,5843,11614,"Triangles",-0.5,-0.201425,-0.0463544,0.301771,0.202576,0.0463413
Gun,m662.obj,5840,11588,"Triangles",-0.5,-0.311384,-0.0441757,0.399603,0.226545,0.0577557
Gun,m663.obj,8899,17716,"Triangles",-0.436877,-0.228195,-0.0594255,0.5,0.25745,0.0439166
Gun,m664.obj,6935,13838,"Triangles",-0.376242,-0.218807,-0.0656779,0.5,0.239666,0.0681515
Gun,m665.obj,5005,9816,"Triangles",-0.5,-0.219289,-0.060699,0.29613,0.2768,0.0613476
Gun,m666.obj,6720,13420,"Triangles",-0.236056,-0.146694,-0.0830868,0.5,0.225954,0.0779788
Gun,m667.obj,7627,15220,"Triangles",-0.5,-0.175344,-0.0394456,0.387536,0.157129,0.0394858
